model,num_atoms,atom_name,lattice_constant,time,std,precision,gpu
MACE-MP-0,1000,Si,5.43,59.31997299194336,0.563931580175992,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,1728,Si,5.43,73.77004623413086,2.5948319200932985,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,2744,Si,5.43,94.14172172546387,170.86613866197908,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,4096,Si,5.43,121.85192108154297,1.3557630949266062,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,5832,Si,5.43,160.4161262512207,0.739692983057396,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,8000,Si,5.43,211.0995054244995,10.265891540266061,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,10648,Si,5.43,320.5564022064209,9.175039936688549,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,13824,Si,5.43,415.9660339355469,12.655018046362574,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,17576,Si,5.43,514.230489730835,8.389081342282251,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,21952,Si,5.43,606.224775314331,17.264450153442834,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,27000,Si,5.43,750.6942749023438,4.450285211990424,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,32768,Si,5.43,1015.5305862426758,18.8404902960365,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,39304,Si,5.43,1313.4570121765137,32.01865051394225,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,46656,Si,5.43,1556.6316843032837,27.630831220595226,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,54872,Si,5.43,1810.0886344909668,22.34594148978296,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
MACE-MP-0,64000,Si,5.43,2180.6344985961914,121.56565028290858,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,8,Si,5.43,4.367351531982422,0.017700510514213123,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,64,Si,5.43,6.619811058044434,0.03068406357453781,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,216,Si,5.43,9.667634963989258,0.06662240430368084,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,512,Si,5.43,14.714241027832031,0.11792628464089056,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,1000,Si,5.43,23.505806922912598,0.5577921056132873,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,1728,Si,5.43,36.649346351623535,0.845084970488353,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,2744,Si,5.43,55.14717102050781,0.7778352029606016,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,4096,Si,5.43,80.15012741088867,1.0765891946952744,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,5832,Si,5.43,113.05427551269531,0.811855886700161,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,8000,Si,5.43,153.4576416015625,1.810152582825054,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,10648,Si,5.43,225.0514030456543,2.011040799463907,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,13824,Si,5.43,289.9613380432129,4.48048078405537,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,17576,Si,5.43,366.65117740631104,4.833195224332543,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,21952,Si,5.43,454.7119140625,8.951130916290687,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,27000,Si,5.43,556.347131729126,9.152951027688868,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,32768,Si,5.43,692.9224729537964,3.0001082264986882,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,39304,Si,5.43,829.0419578552246,11.757297935878256,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,46656,Si,5.43,997.636079788208,6.308981868430786,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
NequIP-MP-L,54872,Si,5.43,1171.0734367370605,5.034924665740489,float32,NVIDIA RTX PRO 6000 Blackwell Max-Q Workstation Edition
